Vehicle Type,Fuel Type,Engine Size,Age of Vehicle,Temperature,Humidity,Air Pressure,CO2 Emissions,NOx Emissions,NOx_AQI,AQI_Category
Car,Hybrid,4.946615312,10,6.473464902,69.66574447,965.8170752,165.0262636,1.213566188,104.8512522,Unhealthy for Sensitive Groups
Car,Diesel,4.22394954,28,15.53023312,37.10829523,1010.779636,253.9880964,1.868864943,117.2487962,Unhealthy for Sensitive Groups
Truck,Diesel,5.223024991,13,20.31068449,90.60976136,1017.954554,307.0814522,1.748964443,114.9804084,Unhealthy for Sensitive Groups
Truck,Electric,5.309929845,21,0.0014034,91.19414377,958.3655753,116.6371094,1.75268245,115.0507491,Unhealthy for Sensitive Groups
Car,Petrol,4.483487479,14,29.07840348,38.72127359,953.3163183,197.9701591,0.327525223,30.89860594,Good
Car,Petrol,5.152469307,13,13.7534025,22.14634653,964.7149851,149.1187138,1.422177442,108.7979516,Unhealthy for Sensitive Groups
Truck,Electric,4.426851601,15,39.60030274,42.80034383,1040.10267,432.4532203,0.860749312,85.16677454,Moderate
Motorcycle,Diesel,4.336732013,22,-8.743630713,96.53062746,1017.263854,425.5789683,0.972306139,97.05000176,Moderate
Car,Diesel,4.016779167,28,-0.514041191,28.13985891,1042.102591,157.926747,0.630288172,60.6176531,Moderate
Bus,Electric,4.714126526,14,24.48149003,98.13177982,1016.47148,245.7167916,0.365696761,34.49969443,Good
Car,Petrol,1.624746548,18,24.75898733,81.93914978,1046.523724,343.2391046,0.682003444,66.12645382,Moderate
Car,Diesel,5.380527948,26,19.10941122,26.74523315,993.890667,71.67342919,1.144099536,103.5370182,Unhealthy for Sensitive Groups
Truck,Hybrid,5.333586344,8,38.59800143,79.10694671,1009.909894,447.6236539,0.879058297,87.11707946,Moderate
Car,Hybrid,0.952085872,4,10.76575044,4.979944313,1010.118545,279.960665,1.437393745,109.0858276,Unhealthy for Sensitive Groups
Motorcycle,Diesel,5.094247103,4,10.8518406,54.80633766,950.3139916,151.9425063,1.694158607,113.9435412,Unhealthy for Sensitive Groups
Bus,Petrol,1.470123311,10,35.52381816,35.73491392,952.745446,228.539758,0.500357371,47.20352557,Good
Bus,Electric,2.542618042,27,16.9220891,42.69359984,964.5265211,455.7516894,0.206943646,19.52298547,Good
Truck,Hybrid,4.666242933,19,7.686383079,47.28543381,1001.112956,61.15243508,1.982599828,119.4005373,Unhealthy for Sensitive Groups
Truck,Electric,1.635951459,24,25.94689929,50.27127602,993.052652,114.2557518,1.777026879,115.5113193,Unhealthy for Sensitive Groups
Car,Petrol,5.053428525,23,20.98353091,65.64122745,1003.974906,136.7324782,0.603728506,57.78847129,Moderate
Car,Electric,5.127097725,27,5.320502514,69.67770278,1030.049079,77.05050985,0.408971742,38.58223981,Good
Bus,Diesel,3.438832216,3,4.896439904,97.57040366,1032.224028,151.3650992,1.906970026,117.9697032,Unhealthy for Sensitive Groups
Bus,Petrol,0.833206533,19,9.780639876,76.27786687,1047.701485,417.7201841,0.541633228,51.17397429,Moderate
Car,Petrol,2.292598293,17,-6.418996717,68.77977757,1005.75478,287.1845292,0.521590374,49.20663906,Good
Bus,Petrol,4.008019976,24,37.13084512,39.24588839,984.7215489,322.4447758,0.308696293,29.12229179,Good
Truck,Petrol,5.902168126,2,-0.84899799,11.78080645,980.8027705,120.1482739,0.647011413,62.39904182,Moderate
Bus,Petrol,4.08543034,3,-0.308784884,5.878841945,984.0741577,175.2418477,1.697913338,114.0145767,Unhealthy for Sensitive Groups
Truck,Petrol,2.150978622,13,22.35192025,47.76847103,982.3829602,462.8697062,1.182674723,104.2668191,Unhealthy for Sensitive Groups
Car,Electric,4.096829656,6,26.21235236,66.82567126,989.2919975,144.6980126,0.274771286,25.92181943,Good
Bus,Diesel,3.607923975,25,26.84177298,65.01598513,957.4881421,458.0346277,1.938087415,118.5584106,Unhealthy for Sensitive Groups
Motorcycle,Diesel,4.855196055,7,8.753751175,95.28614202,1013.343247,348.4461656,1.125048282,103.1765891,Unhealthy for Sensitive Groups
Truck,Hybrid,1.356299322,23,33.66644765,38.24299732,1006.804122,276.2477099,0.891727871,88.46666452,Moderate
Car,Diesel,4.757345093,15,17.19995309,62.77838132,996.1960893,128.2771937,1.590067725,111.9742543,Unhealthy for Sensitive Groups
Motorcycle,Petrol,3.614586209,19,11.92937761,88.78738219,958.110529,353.1201779,1.164664125,103.926078,Unhealthy for Sensitive Groups
Motorcycle,Hybrid,5.80755842,14,30.51932304,40.40777566,959.3208693,448.87879,1.801960144,115.9830298,Unhealthy for Sensitive Groups
Truck,Petrol,2.577735263,6,2.178062461,47.77431529,1004.510518,121.9013835,1.434468171,109.0304789,Unhealthy for Sensitive Groups
Car,Diesel,4.089633844,25,33.00927217,92.29728959,953.6580367,52.78066267,1.369644148,107.8040785,Unhealthy for Sensitive Groups
Bus,Hybrid,5.646546149,16,16.94146973,55.0241953,1022.478893,383.0275097,0.741717922,72.48734387,Moderate
Bus,Diesel,1.333050586,21,35.00290788,79.96099383,1049.377814,320.2073469,1.98064716,119.3635949,Unhealthy for Sensitive Groups
Truck,Electric,5.673588134,21,0.080626553,93.56238362,1009.74069,276.3893454,1.338650244,107.2177073,Unhealthy for Sensitive Groups
Bus,Petrol,4.377005756,21,36.8031538,57.10580386,1022.343148,255.2206494,0.939570502,93.56294478,Moderate
Motorcycle,Electric,1.152752707,11,24.3938371,10.9186969,993.8935992,273.9184088,0.380265772,35.87412943,Good
Car,Hybrid,2.365010548,17,20.91642634,82.16999538,1016.741233,218.5624295,1.155715173,103.7567735,Unhealthy for Sensitive Groups
Bus,Petrol,4.482494861,23,11.10337597,81.77821654,1015.178032,87.04927693,1.36587435,107.732758,Unhealthy for Sensitive Groups
Car,Petrol,1.150223128,13,37.81575,11.49851943,1032.40909,399.0757827,0.80578619,79.3120072,Moderate
Bus,Diesel,3.827286393,14,12.19598142,54.81181516,1021.133959,260.5252601,0.222723047,21.01160821,Good
Motorcycle,Diesel,2.598591896,14,14.92714762,48.70856355,1024.904954,421.2294602,1.616978731,112.4833814,Unhealthy for Sensitive Groups
Motorcycle,Petrol,4.028760692,4,29.07490543,84.71629327,1005.663599,491.9993363,1.34255468,107.291575,Unhealthy for Sensitive Groups
Bus,Hybrid,1.037858576,15,4.242121481,27.46278325,998.4514936,127.2875245,1.400672343,108.3910984,Unhealthy for Sensitive Groups
Bus,Electric,5.331991392,4,4.574765641,42.62777083,995.8716494,407.0677167,0.565591892,53.72609284,Moderate
Motorcycle,Diesel,5.86214264,1,28.76488438,60.47910447,989.2010921,489.8831915,0.348332856,32.86159019,Good
Motorcycle,Electric,5.838164847,19,-3.57101054,51.72451926,976.6027763,375.996659,0.958949047,95.62718109,Moderate
Bus,Diesel,4.698189525,27,31.14822601,95.50342747,953.3311044,160.6860096,0.558448761,52.96519411,Moderate
Truck,Petrol,1.476448449,24,21.25875042,96.06573277,1017.109563,453.4185964,1.583852991,111.8566782,Unhealthy for Sensitive Groups
Motorcycle,Diesel,4.742968619,8,16.95418832,8.157249078,1040.096119,406.9502445,1.110723899,102.9055873,Unhealthy for Sensitive Groups
Truck,Petrol,0.927851966,21,1.455469109,29.78469923,1043.048244,252.1892397,0.350872807,33.10120821,Good
Truck,Diesel,0.915042468,26,29.31840847,0.753481571,1008.056171,307.6554476,0.472887084,44.61198906,Good
Motorcycle,Diesel,2.48277314,8,30.24765448,41.78603485,959.4136608,374.8649822,1.785019434,115.6625298,Unhealthy for Sensitive Groups
Car,Electric,3.34094459,3,14.14709339,66.21390529,1037.866431,106.0343202,1.300073057,106.4878686,Unhealthy for Sensitive Groups
Car,Petrol,4.806118573,14,9.458448743,47.12847811,1024.774488,467.1427719,0.861057262,85.19957791,Moderate
Truck,Electric,4.353135958,10,2.308091876,6.718187356,975.1411054,494.3498505,1.469475621,109.692782,Unhealthy for Sensitive Groups
Truck,Petrol,3.118694073,0,27.71170085,19.59562375,1030.354494,198.7396094,1.636859343,112.8595011,Unhealthy for Sensitive Groups
Truck,Diesel,2.222858665,17,21.97259616,17.32913483,997.2007948,371.7882373,0.317401643,29.94355123,Good
Bus,Electric,5.985047401,28,0.331551468,51.11282898,1038.759311,239.5871263,1.699763928,114.0495878,Unhealthy for Sensitive Groups
Truck,Petrol,3.016142772,0,29.72340398,67.76800157,974.7610933,62.48081592,1.898436549,117.808259,Unhealthy for Sensitive Groups
Truck,Diesel,3.147212527,7,34.11026567,31.63254232,1030.090592,481.4225976,0.27102018,25.56794151,Good
Motorcycle,Electric,1.65084387,24,-7.037636863,13.04600643,1021.191032,114.0447758,0.715741296,69.72026849,Moderate
Truck,Electric,4.933009653,15,28.6210319,79.85976481,951.4441172,83.72458311,0.419076033,39.53547481,Good
Truck,Hybrid,4.407147574,25,32.64009667,85.83618368,1006.333461,426.7351319,0.916910653,91.14917825,Moderate
Motorcycle,Petrol,1.948001987,27,39.57539497,27.64882134,1021.553428,65.24038076,0.518226239,48.88926783,Good
Motorcycle,Diesel,1.228381437,21,1.880074947,42.07477024,965.6410789,359.54917,0.788547776,77.47574136,Moderate
Car,Hybrid,4.338596371,17,8.550160261,8.193110263,1003.189894,468.5342242,0.559732445,53.10193436,Moderate
Car,Petrol,4.203458314,21,38.30955461,22.76972632,980.407791,232.7839778,0.106831339,10.07842821,Good
Car,Diesel,2.22094954,8,-5.299222485,76.70003781,1019.625291,80.75815842,0.136197664,12.84883623,Good
Bus,Hybrid,5.744490524,11,16.1853922,36.51978896,1004.013981,148.2316115,1.078318815,102.2925181,Unhealthy for Sensitive Groups
Car,Diesel,1.585501037,18,15.33722899,60.46922654,1012.145799,476.7458513,1.075804282,102.2449459,Unhealthy for Sensitive Groups
Car,Diesel,3.048140965,24,20.32738694,94.61844804,957.2539837,259.4237171,0.168540138,15.90001302,Good
Truck,Electric,5.706802785,17,6.539630742,72.36378458,963.779514,293.6119965,1.428981964,108.9266858,Unhealthy for Sensitive Groups
Bus,Electric,2.982582048,26,36.29590443,45.34521846,1005.208918,120.2274969,0.151078676,14.25270528,Good
Truck,Electric,4.120334928,4,3.503063048,36.68803104,968.1172882,463.1076046,1.024482401,101.2739914,Unhealthy for Sensitive Groups
Bus,Electric,2.867490869,26,22.48477588,19.0527015,999.8691171,282.7086615,0.850903778,84.11801113,Moderate
Truck,Electric,2.225919052,1,14.79635114,75.6140073,1019.00293,287.9872888,1.777700977,115.5240725,Unhealthy for Sensitive Groups
Car,Petrol,5.916683769,6,3.333672624,11.24252192,1030.977171,309.2212612,1.195283249,104.5053588,Unhealthy for Sensitive Groups
Motorcycle,Electric,2.928536833,26,-0.557310214,6.139369038,964.3006806,395.3187844,1.66260122,113.3465096,Unhealthy for Sensitive Groups
Motorcycle,Diesel,5.449315859,9,37.82810621,10.48286753,1024.187887,141.3288467,1.996834231,119.6698368,Unhealthy for Sensitive Groups
Bus,Hybrid,1.995763951,14,18.06457308,24.29053869,986.3186084,474.0482962,0.437065198,41.23256585,Good
Car,Diesel,1.908144461,24,20.20954561,62.71234149,1017.893297,128.9322643,0.219225215,20.68162406,Good
Truck,Electric,0.961897231,6,29.14477295,86.13301333,964.5284633,138.8367513,1.571504725,111.6230624,Unhealthy for Sensitive Groups
Truck,Petrol,4.188667492,27,-5.93866707,99.26224031,1001.517518,55.5836799,1.300029792,106.4870501,Unhealthy for Sensitive Groups
Car,Diesel,2.716336987,4,25.68821339,73.14841478,1033.756228,58.85789958,1.304873202,106.5786822,Unhealthy for Sensitive Groups
Bus,Electric,5.294662899,14,-1.742993121,14.59770957,960.643142,242.9787376,0.70088905,68.13818141,Moderate
Motorcycle,Diesel,3.260691515,19,27.02405425,27.77047581,1032.768076,132.3372871,0.294643751,27.79658028,Good
Truck,Hybrid,5.834605825,27,-2.933566419,13.19867443,995.2768396,145.3558098,1.470297132,109.7083241,Unhealthy for Sensitive Groups
Car,Diesel,1.764732682,19,31.62468499,11.55517815,1032.32716,494.5677519,1.13233624,103.3144694,Unhealthy for Sensitive Groups
Car,Petrol,5.316840473,14,24.05081304,56.77326485,1045.838771,468.1913171,1.052847663,101.8106315,Unhealthy for Sensitive Groups
Truck,Hybrid,4.838303635,9,9.294514443,90.67230569,965.9652609,195.1040692,1.498350684,110.239067,Unhealthy for Sensitive Groups
Car,Electric,4.808793592,23,7.941722195,68.43263613,1017.456961,204.421009,1.978370886,119.3205303,Unhealthy for Sensitive Groups
Motorcycle,Petrol,5.192872786,25,-2.552646822,80.06501973,973.5096454,181.4442664,1.506430057,110.39192,Unhealthy for Sensitive Groups
Motorcycle,Hybrid,4.757324753,28,35.20266779,50.80967614,963.5554275,447.0039824,1.875720676,117.3784993,Unhealthy for Sensitive Groups
Truck,Electric,4.056345672,25,-4.073536358,47.53211047,1012.80826,94.2286659,0.857213995,84.79018642,Moderate
Car,Diesel,1.482473364,13,13.60386943,93.74845662,960.7983632,312.8387112,1.806351005,116.0661001,Unhealthy for Sensitive Groups
Car,Hybrid,0.969136133,25,1.825922739,72.19646381,996.517257,133.8361341,1.481961194,109.9289956,Unhealthy for Sensitive Groups
Motorcycle,Hybrid,5.588408809,25,39.8163754,45.93411106,1013.595434,391.1688902,0.806185681,79.35456167,Moderate
Car,Hybrid,4.006581636,9,19.29220258,33.25824465,999.9630728,334.1118812,1.066961972,102.0776589,Unhealthy for Sensitive Groups
Car,Diesel,4.941993913,16,-2.52077483,9.312749312,1019.706928,224.5296263,0.484553268,45.71257245,Good
Motorcycle,Hybrid,3.303916228,20,23.37819988,82.09829111,1030.1412,94.14907061,0.254543626,24.01354962,Good
Truck,Petrol,1.410002583,13,39.58045086,16.93236929,1037.224642,395.333945,0.988124127,98.73496135,Moderate
Bus,Hybrid,1.450966119,1,20.25216403,51.50158293,1005.987226,84.66633241,1.987108528,119.485837,Unhealthy for Sensitive Groups
Truck,Petrol,4.364939494,15,12.86895473,63.72792394,977.6630471,173.1841702,1.753853112,115.0728967,Unhealthy for Sensitive Groups
Motorcycle,Electric,3.037590653,12,4.663506081,74.40781053,1000.966187,164.1403538,0.131569267,12.412195,Good
Truck,Electric,1.842728579,26,-5.393829259,8.334355812,988.7688607,310.3362254,1.942698814,118.6456532,Unhealthy for Sensitive Groups
Car,Electric,3.356291643,8,1.412314949,1.068613898,972.592559,281.1798776,0.990982875,99.03948016,Moderate
Motorcycle,Diesel,1.133886473,6,17.68103898,70.60084958,1002.906733,175.8842528,0.43993935,41.50371226,Good
Motorcycle,Diesel,3.82625129,15,27.68928493,45.43912748,952.2654863,243.6688233,1.838277226,116.6701097,Unhealthy for Sensitive Groups
Bus,Electric,2.198765703,9,33.89654451,18.11353599,1010.55649,246.3649791,1.857224021,117.0285626,Unhealthy for Sensitive Groups
Motorcycle,Diesel,4.947307323,23,29.68561252,98.20274121,1032.160379,308.1017773,1.709147157,114.2271084,Unhealthy for Sensitive Groups
Car,Petrol,2.413882186,21,-3.726739931,79.13541553,1049.943572,454.207428,1.280438794,106.1164096,Unhealthy for Sensitive Groups
Truck,Hybrid,3.167144775,8,28.67299425,57.85130612,1042.167907,113.869627,0.549514706,52.01352303,Moderate
Truck,Diesel,0.860426808,21,19.08022731,70.21070929,958.9815916,300.9635143,0.557828373,52.8991093,Moderate
Truck,Diesel,1.176723817,22,13.45537788,15.50234564,966.242938,58.2706388,1.934597951,118.4923937,Unhealthy for Sensitive Groups
Bus,Petrol,2.840966493,6,18.63820592,96.22251951,963.8644623,364.1992837,0.629735858,60.55881966,Moderate
Motorcycle,Petrol,3.295681941,15,-9.596233561,99.6367079,1005.835155,338.1772659,0.902735544,89.63922099,Moderate
Motorcycle,Diesel,3.92010685,8,-6.613487851,64.84455097,954.5935966,362.3070552,1.530372209,110.8448796,Unhealthy for Sensitive Groups
Car,Electric,2.316645409,26,16.29246395,66.83126014,1043.699273,263.7242493,1.66464348,113.3851469,Unhealthy for Sensitive Groups
Motorcycle,Hybrid,4.413905808,23,-1.319037526,70.44585257,956.183667,134.0862846,0.881638666,87.39194486,Moderate
Motorcycle,Electric,5.272636465,28,17.27704761,66.57862234,989.1250555,251.6364765,0.851697293,84.20253773,Moderate
Bus,Hybrid,4.855225142,16,7.710678594,43.85408284,1039.396982,60.61911296,0.778276416,76.38161823,Moderate
Car,Petrol,1.006017892,19,35.37060103,54.06762372,1044.837832,221.6460796,0.837911718,82.73407431,Moderate
Truck,Hybrid,3.298636126,6,37.48417137,28.27261975,996.5290786,427.3588066,1.54078154,111.0418129,Unhealthy for Sensitive Groups
Car,Hybrid,1.345636928,10,38.98920565,44.68479164,998.8431547,202.3639125,0.217690422,20.53683226,Good
Truck,Diesel,2.058634082,7,34.94689979,43.6103306,1013.617709,316.2893911,1.620301382,112.5462424,Unhealthy for Sensitive Groups
Car,Diesel,5.930645485,6,39.29454256,28.81404223,990.7638802,167.5017876,0.508162591,47.93986708,Good
Car,Electric,1.540976823,27,25.30735629,78.67048195,982.4661304,110.3979505,0.406793436,38.37673925,Good
Bus,Electric,3.394218398,18,38.027114,40.96720044,1023.942701,284.4151355,0.329466536,31.08174868,Good
Bus,Hybrid,4.014409818,19,22.08962327,55.1715279,1009.53583,66.09387678,0.54758517,51.8079855,Moderate
Bus,Petrol,4.452817847,11,30.46071034,15.60905232,998.1671095,457.0160563,1.684350896,113.7579899,Unhealthy for Sensitive Groups
Motorcycle,Diesel,3.710173154,6,-3.404500364,47.49669002,960.0787335,399.7318846,1.122147605,103.1217114,Unhealthy for Sensitive Groups
Bus,Electric,0.850808407,7,24.12997938,76.14553312,956.886162,499.0635802,0.611034498,58.56671827,Moderate
Truck,Petrol,2.497598803,6,36.55516547,44.45256391,1001.081523,496.933143,0.453297595,42.76392406,Good
Truck,Electric,3.492100546,5,17.00241208,55.77413838,1011.943172,378.0437202,1.562121628,111.4455443,Unhealthy for Sensitive Groups
Bus,Petrol,1.256905796,24,-0.659014323,70.17065841,1015.751172,399.5109229,1.060444358,101.9543527,Unhealthy for Sensitive Groups
Bus,Electric,2.623260042,8,16.34442804,38.89755746,1039.489011,287.6411876,0.328532487,30.99363085,Good
Bus,Electric,0.972656166,26,25.3470497,35.32825526,1031.622486,148.3445584,0.812887509,80.06845205,Moderate
Motorcycle,Petrol,1.208608185,12,28.48942495,8.574195807,964.0762239,413.7835988,0.94543494,94.18763491,Moderate
Bus,Petrol,2.864001036,6,16.1851005,58.22723944,1029.443096,171.3621264,0.772507561,75.76710976,Moderate
Motorcycle,Diesel,1.490121921,7,0.868401211,70.69585491,1017.630314,342.493277,0.603854013,57.80184052,Moderate
Truck,Diesel,3.751212411,21,36.33443943,58.12524615,1032.802889,378.8946203,0.725175829,70.72525135,Moderate
Motorcycle,Petrol,4.38521784,16,28.68087082,28.35253451,1034.33546,303.9311021,1.504039043,110.3466846,Unhealthy for Sensitive Groups
Car,Petrol,4.963050835,16,3.534420031,26.23368763,984.5532584,348.2273826,1.91078883,118.0419508,Unhealthy for Sensitive Groups
Truck,Diesel,1.84078127,15,30.59064587,15.94876132,976.3268863,181.8101182,0.149104938,14.06650358,Good
Truck,Petrol,1.670909428,21,7.393132476,4.699083099,1005.263403,392.2319936,1.290955664,106.3153774,Unhealthy for Sensitive Groups
Motorcycle,Electric,1.34375277,1,5.621567233,42.68780362,979.8607688,474.596646,0.238294655,22.48062783,Good
Bus,Petrol,4.109437298,29,33.15383137,16.05203213,984.968534,267.8025475,0.484127248,45.67238189,Good
Motorcycle,Hybrid,4.473673778,7,33.66176034,69.0797701,956.9160065,104.4399081,1.134363696,103.3528267,Unhealthy for Sensitive Groups
Car,Petrol,0.964247953,16,9.924070141,96.17330095,1049.136373,328.8732431,1.608459867,112.3222137,Unhealthy for Sensitive Groups
Motorcycle,Diesel,5.66830368,12,-9.553859746,7.348155559,980.9296959,203.6358107,0.927597876,92.28759983,Moderate
Truck,Hybrid,1.070250675,17,-0.67171893,89.29557837,1028.007332,238.5975035,1.77099355,115.3971753,Unhealthy for Sensitive Groups
Motorcycle,Hybrid,3.614740944,23,35.46481641,65.77160885,1049.315829,118.2313229,1.459952832,109.5126211,Unhealthy for Sensitive Groups
