Vehicle Type,Fuel Type,Engine Size,Age of Vehicle,Temperature,Humidity,Air Pressure,CO2 Emissions,NOx Emissions,PM2.5 Emissions,VOC Emissions,SO2 Emissions,Emission Level,NOx_AQI,SO2_AQI,PM2.5_AQI,AQI_Category,AQI_Category_pm,AQI_Category_SO2
Motorcycle,Hybrid,1.296783632,20,1.407216229,49.91892285,952.1032565,380.9906778,1.088952022,0.025721718,0.091440758,0.059071017,High,1361.190028,73.83877125,42.86953,Hazardous,Good,Moderate
Motorcycle,Petrol,4.044068488,14,-5.638264892,49.81750059,964.6974503,445.8597478,1.734934985,0.076575099,0.081313411,0.092701244,High,2168.668731,115.876555,127.625165,Hazardous,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups
Car,Electric,3.149191929,2,20.15373521,77.51665234,951.8655168,142.9496803,1.38284515,0.106207148,0.025409958,0.058508306,Low,1728.556438,73.1353825,177.0119133,Hazardous,Unhealthy,Moderate
Motorcycle,Diesel,3.850364009,4,16.05690975,75.60766552,1009.339666,163.1462188,0.1521531,0.04911565,0.018402087,0.07237568,Medium,190.191375,90.4696,81.85941667,Unhealthy,Moderate,Moderate
Car,Hybrid,1.67367388,20,15.82519383,51.62314464,951.2936875,454.9734073,0.33977103,0.0438264,0.096309217,0.041331345,High,424.7137875,51.66418125,73.044,Hazardous,Moderate,Moderate
Car,Petrol,4.631743474,17,-4.54960069,6.47203489,995.4015976,55.92708382,1.777057206,0.07022923,0.077135585,0.098652133,Low,2221.321508,123.3151663,117.0487167,Hazardous,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups
Truck,Petrol,5.286544803,13,14.69424471,98.07869939,1035.919621,458.5776051,1.340000328,0.029129214,0.084463525,0.029564768,High,1675.00041,36.95596,48.54869,Hazardous,Good,Good
Car,Hybrid,1.92704696,15,-2.48221297,37.7320421,959.720499,67.66801795,0.134319405,0.103692414,0.091026701,0.033221503,Low,167.8992563,41.52687875,172.82069,Unhealthy,Unhealthy,Good
Truck,Electric,1.297715689,13,11.10572969,31.67064164,986.5174055,92.93139163,1.232677166,0.130740684,0.052023575,0.032653573,Low,1540.846458,40.81696625,217.90114,Hazardous,Very Unhealthy,Good
Truck,Petrol,0.922920647,8,-6.891868368,98.15468333,987.7997921,438.0239102,0.42029587,0.121789249,0.088666663,0.047889842,High,525.3698375,59.8623025,202.9820817,Hazardous,Very Unhealthy,Moderate
Bus,Diesel,4.138251802,14,32.84462997,87.21352169,986.2254264,161.788877,1.847861292,0.06324258,0.021756536,0.07912373,Medium,2309.826615,98.9046625,105.4043,Hazardous,Unhealthy for Sensitive Groups,Moderate
Bus,Electric,3.956888988,6,-9.340995685,33.02166418,1022.746205,151.1127227,0.332597365,0.173528041,0.040503607,0.098578809,Medium,415.7467063,123.2235113,289.2134017,Hazardous,Very Unhealthy,Unhealthy for Sensitive Groups
Car,Petrol,3.642826546,13,36.96615697,30.83090558,950.4409599,429.8578385,0.246252257,0.030844773,0.040731017,0.065588077,High,307.8153213,81.98509625,51.407955,Hazardous,Moderate,Moderate
Car,Electric,2.0061249,5,33.14459114,72.09541426,1027.996507,293.9871556,1.325132987,0.010296873,0.013218623,0.065580536,Medium,1656.416234,81.97567,17.161455,Hazardous,Good,Moderate
Car,Petrol,2.832711179,20,27.63040363,33.43159025,1033.904134,207.7785525,1.606216188,0.035549937,0.026855626,0.057489248,Medium,2007.770235,71.86156,59.249895,Hazardous,Moderate,Moderate
Motorcycle,Diesel,3.891276943,14,39.12752911,25.14319632,993.1463564,371.4044974,0.620240674,0.147549142,0.075581145,0.09118101,High,775.3008425,113.9762625,245.9152367,Hazardous,Very Unhealthy,Unhealthy for Sensitive Groups
Car,Petrol,3.383187666,19,-7.309000144,97.96708469,1038.7157,414.3855636,0.672547924,0.159842092,0.051638385,0.039857517,High,840.684905,49.82189625,266.4034867,Hazardous,Very Unhealthy,Good
Truck,Diesel,5.936484705,7,22.0798553,56.57102378,988.1039013,438.2458855,0.777900309,0.155616831,0.063700302,0.02708881,High,972.3753863,33.8610125,259.361385,Hazardous,Very Unhealthy,Good
Truck,Hybrid,1.509486713,1,32.46510452,76.24976213,1019.472278,103.7083933,1.555035924,0.071623442,0.065376202,0.030597137,Low,1943.794905,38.24642125,119.3724033,Hazardous,Unhealthy for Sensitive Groups,Good
Car,Electric,4.414751681,7,-3.669145173,71.30549597,988.882488,312.1452513,0.59778199,0.176224665,0.028978559,0.087400511,High,747.2274875,109.2506388,293.707775,Hazardous,Very Unhealthy,Unhealthy for Sensitive Groups
Car,Hybrid,2.902457594,0,19.23874893,75.55259947,953.7843421,355.1985411,0.267487954,0.179004539,0.093386129,0.025270856,High,334.3599425,31.58857,298.3408983,Hazardous,Very Unhealthy,Good
Motorcycle,Petrol,3.026637998,25,9.696095435,90.33899762,958.3426373,102.4134706,0.687426055,0.165819167,0.02259009,0.054958259,Low,859.2825688,68.69782375,276.3652783,Hazardous,Very Unhealthy,Moderate
Motorcycle,Petrol,4.531508381,16,11.79135567,50.07683329,994.2049416,324.5565542,1.935463018,0.150036778,0.010287996,0.038954049,High,2419.328773,48.69256125,250.0612967,Hazardous,Very Unhealthy,Good
Truck,Electric,4.400667987,18,35.62620427,75.33781793,1049.009609,64.37228636,0.925621203,0.169803437,0.033724228,0.026500099,Low,1157.026504,33.12512375,283.0057283,Hazardous,Very Unhealthy,Good
Bus,Hybrid,5.954531167,4,16.93257251,79.68138343,967.7556859,203.7068348,1.163959084,0.135079397,0.055598322,0.061495838,Medium,1454.948855,76.8697975,225.1323283,Hazardous,Very Unhealthy,Moderate
Truck,Diesel,1.467650305,29,-5.336897758,94.63845855,1039.558196,127.4071948,1.548374691,0.193186279,0.025103736,0.086964588,Low,1935.468364,108.705735,321.9771317,Hazardous,Hazardous,Unhealthy for Sensitive Groups
Motorcycle,Electric,1.341370177,21,36.86080869,71.30967031,1041.939419,302.5429213,1.161203727,0.129710991,0.07960544,0.038765669,High,1451.504659,48.45708625,216.184985,Hazardous,Very Unhealthy,Good
Bus,Electric,4.566561849,19,-0.739441472,89.26157994,990.9648819,135.9917674,1.348010647,0.041376899,0.02887815,0.020777419,Low,1685.013309,25.97177375,68.96149833,Hazardous,Moderate,Good
Car,Petrol,3.807611968,15,34.63184082,9.50381002,996.1825487,405.1148094,1.772662844,0.044697847,0.095893717,0.066069176,High,2215.828555,82.58647,74.49641167,Hazardous,Moderate,Moderate
Motorcycle,Electric,2.225635466,6,38.54603605,12.60965939,1000.282044,104.5157421,0.808627133,0.091821412,0.073881279,0.076578609,Low,1010.783916,95.72326125,153.0356867,Hazardous,Unhealthy,Moderate
Motorcycle,Hybrid,1.212980719,6,33.89187316,15.83461895,1027.040685,391.0230552,0.311810589,0.146697704,0.08698698,0.060315563,High,389.7632363,75.39445375,244.4961733,Hazardous,Very Unhealthy,Moderate
Truck,Hybrid,1.245422898,17,23.85668889,14.4813072,962.3724367,94.50890757,0.279478094,0.036674422,0.059339774,0.020573013,Low,349.3476175,25.71626625,61.12403667,Hazardous,Moderate,Good
Motorcycle,Electric,5.449792548,17,27.17759099,8.75188124,982.8637268,249.0772863,1.587028952,0.047003168,0.059805973,0.010420781,Medium,1983.78619,13.02597625,78.33861333,Hazardous,Moderate,Good
Bus,Hybrid,1.797710089,1,24.99336219,12.25737858,967.0702338,364.3404181,1.344351169,0.024662898,0.09773074,0.01776115,High,1680.438961,22.2014375,41.10483,Hazardous,Good,Good
Motorcycle,Petrol,2.481532123,14,13.02621939,99.59102849,1037.841415,122.6606031,1.176304331,0.041827193,0.020541298,0.093042341,Low,1470.380414,116.3029263,69.71198833,Hazardous,Moderate,Unhealthy for Sensitive Groups
Motorcycle,Hybrid,1.978613292,13,3.720985937,27.21850296,957.0518075,388.5548119,1.866995656,0.051822964,0.062277093,0.06197905,High,2333.74457,77.4738125,86.37160667,Hazardous,Moderate,Moderate
Truck,Electric,2.64598079,17,4.250136498,47.80481071,1024.770415,479.0350414,1.291003511,0.116123199,0.016126481,0.0435549,High,1613.754389,54.443625,193.538665,Hazardous,Unhealthy,Moderate
Motorcycle,Electric,1.161003982,28,26.55839306,82.16153695,993.9741166,218.0305824,0.190594957,0.083803482,0.099118479,0.026475727,Medium,238.2436963,33.09465875,139.67247,Very Unhealthy,Unhealthy for Sensitive Groups,Good
Bus,Petrol,3.499110913,8,21.30182242,11.83046741,1021.460415,50.08113624,0.990439764,0.027824621,0.066768557,0.072907534,Low,1238.049705,91.1344175,46.37436833,Hazardous,Good,Moderate
Car,Diesel,1.151585331,13,19.2442017,31.73650063,1038.989526,264.5733209,0.508291481,0.040099461,0.017456591,0.078785884,Medium,635.3643513,98.482355,66.832435,Hazardous,Moderate,Moderate
Car,Hybrid,4.961853841,4,22.6304419,15.92860202,983.9662315,456.0985021,1.280471142,0.108781863,0.035743718,0.082677782,High,1600.588928,103.3472275,181.303105,Hazardous,Unhealthy,Unhealthy for Sensitive Groups
Car,Petrol,2.015302826,10,28.73931177,6.255611603,972.7001397,349.2526864,0.456616283,0.03505963,0.090193296,0.011655916,High,570.7703538,14.569895,58.43271667,Hazardous,Moderate,Good
Truck,Hybrid,3.608061956,7,27.41704573,96.07533806,1015.021859,366.4787454,1.325475642,0.148489836,0.017335858,0.079296143,High,1656.844553,99.12017875,247.48306,Hazardous,Very Unhealthy,Moderate
Bus,Diesel,5.376411255,4,-4.73017971,85.8357836,1049.752583,406.6100754,1.778325992,0.028106112,0.034672553,0.024384786,High,2222.90749,30.4809825,46.84352,Hazardous,Good,Good
Bus,Electric,4.184562319,28,8.151752485,87.92979949,1022.950842,458.691667,0.246617094,0.046134129,0.055444539,0.081698554,High,308.2713675,102.1231925,76.890215,Hazardous,Moderate,Unhealthy for Sensitive Groups
Bus,Petrol,3.57138049,10,3.198356839,86.86801331,1029.562241,106.1617924,0.592052285,0.176442269,0.098431784,0.023597424,Low,740.0653563,29.49678,294.0704483,Hazardous,Very Unhealthy,Good
Car,Petrol,2.486535516,4,16.91193311,15.45668342,1012.985723,315.5942904,1.379639786,0.111378915,0.028746833,0.032041646,High,1724.549733,40.0520575,185.631525,Hazardous,Unhealthy,Good
Motorcycle,Hybrid,2.531609948,16,-6.929195881,78.49968962,986.8183456,450.3794467,1.451308276,0.19794218,0.08131324,0.080009209,High,1814.135345,100.0115113,329.9036333,Hazardous,Hazardous,Unhealthy for Sensitive Groups
Motorcycle,Hybrid,4.281332167,21,28.12320237,72.78712018,1015.464429,399.1500743,1.214913532,0.038974405,0.04085757,0.066620633,High,1518.641915,83.27579125,64.95734167,Hazardous,Moderate,Moderate
Car,Hybrid,5.969524678,3,-4.673633312,92.54153604,962.8550231,162.023829,0.364281459,0.024715501,0.010833689,0.01313383,Medium,455.3518238,16.4172875,41.19250167,Hazardous,Good,Good
Motorcycle,Diesel,4.241563787,14,3.570101296,21.93222723,998.881804,443.572858,0.561005042,0.02441556,0.080395744,0.024915223,High,701.2563025,31.14402875,40.6926,Hazardous,Good,Good
Car,Petrol,3.70047377,18,29.13707526,41.40443869,1007.305823,182.3465667,1.823965157,0.187714993,0.054086502,0.030788924,Medium,2279.956446,38.486155,312.8583217,Hazardous,Hazardous,Good
Truck,Hybrid,4.599382653,21,-7.422000854,29.49285127,1040.674999,234.8988681,1.656539215,0.132210525,0.053191885,0.085892737,Medium,2070.674019,107.3659213,220.350875,Hazardous,Very Unhealthy,Unhealthy for Sensitive Groups
Bus,Petrol,3.219069184,1,23.01005343,25.79178183,1041.971933,133.5381171,1.905043242,0.07404222,0.07062928,0.065262332,Low,2381.304053,81.577915,123.4037,Hazardous,Unhealthy for Sensitive Groups,Moderate
Bus,Hybrid,1.112740182,23,36.22391359,65.23816875,956.012451,448.351993,0.877242458,0.082976321,0.068552289,0.026591271,High,1096.553073,33.23908875,138.2938683,Hazardous,Unhealthy for Sensitive Groups,Good
Bus,Petrol,3.723943443,16,20.88189086,16.39433498,1013.188113,91.85654746,0.935165128,0.143031414,0.069064623,0.032973205,Low,1168.95641,41.21650625,238.38569,Hazardous,Very Unhealthy,Good
Truck,Electric,5.779651479,11,25.63287437,46.48071196,1029.639075,497.3489992,0.591843579,0.127165932,0.039306352,0.050941526,High,739.8044738,63.6769075,211.94322,Hazardous,Very Unhealthy,Moderate
Truck,Electric,1.7115753,24,29.61334363,64.66404474,1003.644844,197.9062289,1.096609028,0.07760714,0.062242896,0.017537046,Medium,1370.761285,21.9213075,129.3452333,Hazardous,Unhealthy for Sensitive Groups,Good
Truck,Hybrid,4.388025432,23,1.112316109,13.03030671,959.5670157,369.8639449,1.676716667,0.141102599,0.088992152,0.047171699,High,2095.895834,58.96462375,235.1709983,Hazardous,Very Unhealthy,Moderate
Truck,Petrol,1.844855181,16,19.0481959,25.69801373,973.2729313,107.9268312,0.57059367,0.075092684,0.090378708,0.081394819,Low,713.2420875,101.7435238,125.1544733,Hazardous,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups
Truck,Petrol,3.586303959,9,5.452835802,96.73660579,981.3643971,269.5383671,0.367210913,0.095952923,0.046434684,0.045592557,Medium,459.0136413,56.99069625,159.9215383,Hazardous,Unhealthy,Moderate
Car,Hybrid,1.302717538,27,2.474768961,79.54293317,1016.279941,68.05940308,1.526008325,0.171651591,0.030987077,0.080720865,Low,1907.510406,100.9010813,286.085985,Hazardous,Very Unhealthy,Unhealthy for Sensitive Groups
Truck,Hybrid,3.141928869,24,-0.377179246,67.69546763,956.5578491,445.2797966,1.417457976,0.032469011,0.016747735,0.066213342,High,1771.82247,82.7666775,54.11501833,Hazardous,Moderate,Moderate
Car,Diesel,4.73204931,17,19.27153077,85.59692071,1004.962012,250.8932075,1.675519088,0.092164232,0.08719816,0.046392446,Medium,2094.39886,57.9905575,153.6070533,Hazardous,Unhealthy,Moderate
Motorcycle,Petrol,2.607371926,18,29.72659633,1.396845214,960.8934473,384.2393223,1.527922424,0.027462583,0.024885747,0.090401827,High,1909.90303,113.0022838,45.77097167,Hazardous,Good,Unhealthy for Sensitive Groups
Motorcycle,Petrol,4.257540967,17,33.79445321,0.60744344,989.5119788,452.5315494,0.896663868,0.017360413,0.038530367,0.049734309,High,1120.829835,62.16788625,28.93402167,Hazardous,Good,Moderate
Bus,Electric,4.936339796,12,11.42929731,15.3966636,992.5556283,80.86787046,0.397910876,0.193554213,0.083069547,0.076135001,Low,497.388595,95.16875125,322.590355,Hazardous,Hazardous,Moderate
Bus,Electric,5.621324661,13,8.64495001,49.52571194,995.1837854,280.1485287,1.457590674,0.116880865,0.080512665,0.081953327,Medium,1821.988343,102.4416588,194.8014417,Hazardous,Unhealthy,Unhealthy for Sensitive Groups
Bus,Hybrid,2.020138826,23,24.36534511,56.99737072,1021.086937,135.2935018,1.768964484,0.195649644,0.049097249,0.092433473,Low,2211.205605,115.5418413,326.08274,Hazardous,Hazardous,Unhealthy for Sensitive Groups
Car,Electric,2.876442762,15,29.01796209,11.36885314,958.1196418,81.05316129,0.390333133,0.173185642,0.072427351,0.034982739,Low,487.9164163,43.72842375,288.6427367,Hazardous,Very Unhealthy,Good
Truck,Electric,1.592563269,17,2.665966834,7.228561985,976.8242321,329.9148998,1.085463106,0.197204025,0.031474962,0.028101383,High,1356.828883,35.12672875,328.673375,Hazardous,Hazardous,Good
Truck,Electric,5.960914211,25,4.864544211,82.83341311,1014.112977,101.3435562,0.724831582,0.187577871,0.093689967,0.050329475,Low,906.0394775,62.91184375,312.629785,Hazardous,Hazardous,Moderate
Truck,Diesel,5.620405033,17,16.66966596,46.44684815,1044.356556,271.3708065,1.086977898,0.177058201,0.095652024,0.088768536,Medium,1358.722373,110.96067,295.0970017,Hazardous,Very Unhealthy,Unhealthy for Sensitive Groups
Car,Electric,3.607777077,15,12.21928439,99.24944258,1012.07975,138.6133008,0.159521687,0.147606127,0.094793233,0.039653446,Low,199.4021088,49.5668075,246.0102117,Unhealthy,Very Unhealthy,Good
Car,Petrol,5.178573131,16,25.28938665,22.93466591,1038.336611,138.9746192,0.771694156,0.149586016,0.066073826,0.034601507,Low,964.617695,43.25188375,249.3100267,Hazardous,Very Unhealthy,Good
Car,Electric,3.508981482,6,15.22424955,64.72011121,1046.840592,285.3474235,1.020031181,0.189112565,0.016433661,0.013207784,Medium,1275.038976,16.50973,315.1876083,Hazardous,Hazardous,Good
Truck,Hybrid,4.042645578,11,-4.420044714,80.43881655,1038.390432,299.925355,0.386652673,0.195631818,0.065214549,0.073046161,Medium,483.3158413,91.30770125,326.05303,Hazardous,Hazardous,Moderate
Truck,Hybrid,1.263447047,1,-1.702340261,87.2638156,1047.220688,51.56569182,0.874228308,0.189365013,0.047963493,0.072981093,Low,1092.785385,91.22636625,315.608355,Hazardous,Hazardous,Moderate
Car,Diesel,4.727406187,9,35.09544219,30.63190155,1027.704144,275.3461676,0.434445175,0.101805725,0.045567279,0.085096493,Medium,543.0564688,106.3706163,169.6762083,Hazardous,Unhealthy,Unhealthy for Sensitive Groups
Truck,Electric,1.464110115,4,1.369918241,19.32803829,1038.715638,351.3876191,0.509748792,0.176620422,0.012519606,0.054625771,High,637.18599,68.28221375,294.36737,Hazardous,Very Unhealthy,Moderate
Car,Hybrid,5.095551677,20,-7.495695429,22.60945733,999.145154,355.3302982,1.957561574,0.106941937,0.088664177,0.090136715,High,2446.951968,112.6708938,178.2365617,Hazardous,Unhealthy,Unhealthy for Sensitive Groups
Bus,Diesel,4.866546056,2,26.57272791,66.67427695,984.5439063,432.4460558,1.243438855,0.117207794,0.087194052,0.01774051,High,1554.298569,22.1756375,195.3463233,Hazardous,Unhealthy,Good
Truck,Hybrid,4.485472428,18,24.20055719,52.23298382,1049.971063,452.8851846,0.839890768,0.16656831,0.039146869,0.060675916,High,1049.86346,75.844895,277.61385,Hazardous,Very Unhealthy,Moderate
Truck,Petrol,0.988033979,12,20.00380093,59.89913826,959.7759904,330.2876547,1.0904254,0.167717438,0.097987807,0.052915136,High,1363.03175,66.14392,279.5290633,Hazardous,Very Unhealthy,Moderate
Bus,Petrol,2.376267451,11,15.11280772,2.052861798,1045.819864,266.8244081,0.827825114,0.166527045,0.022220044,0.090778709,Medium,1034.781393,113.4733863,277.545075,Hazardous,Very Unhealthy,Unhealthy for Sensitive Groups
Bus,Electric,2.168185364,2,38.4790177,39.09732091,993.08743,141.8479753,1.243490712,0.167396117,0.085166189,0.091746246,Low,1554.36339,114.6828075,278.9935283,Hazardous,Very Unhealthy,Unhealthy for Sensitive Groups
Car,Diesel,2.672709319,5,-4.008385204,31.01484661,952.2383311,107.0425597,0.100911091,0.091120917,0.06596022,0.097877194,Low,126.1388638,122.3464925,151.868195,Unhealthy for Sensitive Groups,Unhealthy,Unhealthy for Sensitive Groups
Bus,Hybrid,1.255742283,13,15.50813913,86.37812907,1030.301643,324.0948501,0.548630245,0.110791606,0.053717482,0.041702062,High,685.7878063,52.1275775,184.6526767,Hazardous,Unhealthy,Moderate
Motorcycle,Diesel,5.67218068,3,18.20224717,77.62586892,994.4216688,475.9624068,1.978946161,0.058020628,0.096714875,0.04417328,High,2473.682701,55.2166,96.70104667,Hazardous,Moderate,Moderate
Motorcycle,Diesel,3.679771652,12,-8.875354081,42.95718644,1029.868613,175.1967097,0.313453716,0.098053353,0.062474583,0.027344221,Medium,391.817145,34.18027625,163.422255,Hazardous,Unhealthy,Good
Bus,Electric,2.388726415,18,10.59962124,63.05295811,954.481647,94.75400556,0.249967415,0.19253604,0.085036683,0.076846373,Low,312.4592688,96.05796625,320.8934,Hazardous,Hazardous,Moderate
Truck,Petrol,2.864303889,17,29.14010627,4.767939374,1047.41465,240.7376885,1.037012245,0.165148667,0.030898688,0.084989429,Medium,1296.265306,106.2367863,275.2477783,Hazardous,Very Unhealthy,Unhealthy for Sensitive Groups
Truck,Petrol,3.125453211,28,13.55493776,63.72514508,1017.103795,50.21716221,0.652578457,0.078908657,0.012902288,0.086695136,Low,815.7230713,108.36892,131.5144283,Hazardous,Unhealthy for Sensitive Groups,Unhealthy for Sensitive Groups
Truck,Diesel,3.923090533,2,33.76392249,9.720499535,954.7996181,299.1085321,1.114197851,0.130254617,0.029006481,0.09913641,Medium,1392.747314,123.9205125,217.0910283,Hazardous,Very Unhealthy,Unhealthy for Sensitive Groups
Bus,Diesel,3.481533024,19,22.23994659,71.40187809,950.4646776,72.26568039,1.925379391,0.058147572,0.09895062,0.060586113,Low,2406.724239,75.73264125,96.91262,Hazardous,Moderate,Moderate
